Code,Last Price,Updated At
AALI,7425.0,2025-09-10 09:03:42
ABBA,43.0,2025-09-10 09:03:42
ABDA,3400.0,2025-09-10 09:03:42
ABMM,2910.0,2025-09-10 09:03:43
ACES,424.0,2025-09-10 09:03:43
ACST,135.0,2025-09-10 09:03:43
ADES,13300.0,2025-09-10 09:03:43
ADHI,278.0,2025-09-10 09:03:43
ADMF,8875.0,2025-09-10 09:03:43
ADMG,144.0,2025-09-10 09:03:43
ADRO,1685.0,2025-09-10 09:03:44
AGII,775.0,2025-09-10 09:03:44
AGRO,226.0,2025-09-10 09:03:44
AGRS,74.0,2025-09-10 09:03:44
AHAP,76.0,2025-09-10 09:03:44
AIMS,320.0,2025-09-10 09:03:44
AISA,119.0,2025-09-10 09:03:44
AKKU,27.0,2025-09-10 09:03:45
AKPI,570.0,2025-09-10 09:03:45
AKRA,1220.0,2025-09-10 09:03:45
AKSI,240.0,2025-09-10 09:03:45
ALDO,490.0,2025-09-10 09:03:45
ALKA,318.0,2025-09-10 09:03:45
ALMI,74.0,2025-09-10 09:03:45
ALTO,18.0,2025-09-10 09:03:46
AMAG,362.0,2025-09-10 09:03:46
AMFG,3290.0,2025-09-10 09:03:46
AMIN,274.0,2025-09-10 09:03:46
AMRT,2050.0,2025-09-10 09:03:46
ANJT,1795.0,2025-09-10 09:03:46
ANTM,3660.0,2025-09-10 09:03:47
APEX,119.0,2025-09-10 09:03:47
APIC,1125.0,2025-09-10 09:03:47
APII,179.0,2025-09-10 09:03:47
APLI,472.0,2025-09-10 09:03:47
APLN,102.0,2025-09-10 09:03:47
ARGO,1300.0,2025-09-10 09:03:48
ARII,252.0,2025-09-10 09:03:48
ARNA,560.0,2025-09-10 09:03:48
ARTA,3240.0,2025-09-10 09:03:48
ARTI,2.0,2025-09-10 09:03:48
ARTO,1970.0,2025-09-10 09:03:48
ASBI,438.0,2025-09-10 09:03:48
ASDM,530.0,2025-09-10 09:03:49
ASGR,1220.0,2025-09-10 09:03:49
ASII,5525.0,2025-09-10 09:03:49
ASJT,110.0,2025-09-10 09:03:49
ASMI,34.0,2025-09-10 09:03:49
ASRI,168.0,2025-09-10 09:03:49
ASRM,276.0,2025-09-10 09:03:49
ASSA,900.0,2025-09-10 09:03:50
ATIC,442.0,2025-09-10 09:03:50
AUTO,2430.0,2025-09-10 09:03:50
BABP,58.0,2025-09-10 09:03:50
BACA,134.0,2025-09-10 09:03:50
BAJA,120.0,2025-09-10 09:03:50
BALI,1340.0,2025-09-10 09:03:51
BAPA,86.0,2025-09-10 09:03:51
BATA,52.0,2025-09-10 09:03:51
BAYU,1280.0,2025-09-10 09:03:52
BBCA,7525.0,2025-09-10 09:03:52
BBHI,1470.0,2025-09-10 09:03:52
BBKP,74.0,2025-09-10 09:03:52
BBLD,930.0,2025-09-10 09:03:52
BBMD,2090.0,2025-09-10 09:03:52
BBNI,4080.0,2025-09-10 09:03:52
BBRI,3790.0,2025-09-10 09:03:53
BBRM,86.0,2025-09-10 09:03:53
BBTN,1220.0,2025-09-10 09:03:53
BBYB,318.0,2025-09-10 09:03:53
BCAP,69.0,2025-09-10 09:03:53
BCIC,170.0,2025-09-10 09:03:53
BCIP,95.0,2025-09-10 09:03:53
BDMN,2510.0,2025-09-10 09:03:54
BEKS,25.0,2025-09-10 09:03:54
BEST,114.0,2025-09-10 09:03:54
BFIN,750.0,2025-09-10 09:03:54
BGTG,105.0,2025-09-10 09:03:54
BHIT,34.0,2025-09-10 09:03:54
BIKA,55.0,2025-09-10 09:03:54
BIMA,69.0,2025-09-10 09:03:55
BINA,4450.0,2025-09-10 09:03:55
BIPI,78.0,2025-09-10 09:03:55
BIPP,47.0,2025-09-10 09:03:55
BIRD,1760.0,2025-09-10 09:03:55
BISI,875.0,2025-09-10 09:03:55
BJBR,765.0,2025-09-10 09:03:55
BJTM,505.0,2025-09-10 09:03:55
BKDP,38.0,2025-09-10 09:03:56
BKSL,130.0,2025-09-10 09:03:56
BKSW,67.0,2025-09-10 09:03:56
BLTA,40.0,2025-09-10 09:03:56
BLTZ,1800.0,2025-09-10 09:03:56
BMAS,675.0,2025-09-10 09:03:56
BMRI,4310.0,2025-09-10 09:03:56
BMSR,258.0,2025-09-10 09:03:56
BMTR,142.0,2025-09-10 09:03:57
BNBA,765.0,2025-09-10 09:03:57
BNBR,37.0,2025-09-10 09:03:57
BNGA,1690.0,2025-09-10 09:03:57
BNII,206.0,2025-09-10 09:03:57
BNLI,3070.0,2025-09-10 09:03:57
BOLT,1055.0,2025-09-10 09:03:57
BPFI,336.0,2025-09-10 09:03:58
BPII,580.0,2025-09-10 09:03:58
BRAM,5100.0,2025-09-10 09:03:58
BRMS,510.0,2025-09-10 09:03:58
BRNA,710.0,2025-09-10 09:03:58
BRPT,2150.0,2025-09-10 09:03:58
BSDE,1085.0,2025-09-10 09:03:58
BSIM,850.0,2025-09-10 09:03:59
BSSR,3910.0,2025-09-10 09:03:59
BSWD,1410.0,2025-09-10 09:03:59
BTEK,18.0,2025-09-10 09:03:59
BTEL,50.0,2025-09-10 09:03:59
BTON,380.0,2025-09-10 09:04:00
BTPN,2100.0,2025-09-10 09:04:00
BUDI,214.0,2025-09-10 09:04:00
BUKK,865.0,2025-09-10 09:04:00
BULL,152.0,2025-09-10 09:04:00
BUMI,110.0,2025-09-10 09:04:00
BUVA,348.0,2025-09-10 09:04:00
BVIC,105.0,2025-09-10 09:04:01
BWPT,144.0,2025-09-10 09:04:01
BYAN,17925.0,2025-09-10 09:04:01
CANI,40.0,2025-09-10 09:04:01
CASS,2490.0,2025-09-10 09:04:01
CEKA,2630.0,2025-09-10 09:04:02
CENT,113.0,2025-09-10 09:04:02
CFIN,316.0,2025-09-10 09:04:02
CINT,160.0,2025-09-10 09:04:02
CITA,4130.0,2025-09-10 09:04:02
CLPI,1235.0,2025-09-10 09:04:02
CMNP,1350.0,2025-09-10 09:04:03
CMPP,93.0,2025-09-10 09:04:03
CNKO,98.0,2025-09-10 09:04:03
CNTX,142.0,2025-09-10 09:04:03
COWL,50.0,2025-09-10 09:04:03
CPIN,4480.0,2025-09-10 09:04:03
CPRO,55.0,2025-09-10 09:04:03
CSAP,292.0,2025-09-10 09:04:04
CTBN,5125.0,2025-09-10 09:04:04
CTRA,945.0,2025-09-10 09:04:04
CTTH,39.0,2025-09-10 09:04:04
DART,154.0,2025-09-10 09:04:04
DEFI,324.0,2025-09-10 09:04:05
DEWA,218.0,2025-09-10 09:04:05
DGIK,95.0,2025-09-10 09:04:05
DILD,133.0,2025-09-10 09:04:05
DKFT,710.0,2025-09-10 09:04:05
DLTA,1970.0,2025-09-10 09:04:05
DMAS,136.0,2025-09-10 09:04:05
DNAR,117.0,2025-09-10 09:04:06
DNET,9050.0,2025-09-10 09:04:06
DOID,362.0,2025-09-10 09:04:06
DPNS,302.0,2025-09-10 09:04:06
DSFI,79.0,2025-09-10 09:04:06
DSNG,1865.0,2025-09-10 09:04:06
DSSA,103025.0,2025-09-10 09:04:07
DUTI,4400.0,2025-09-10 09:04:07
DVLA,1615.0,2025-09-10 09:04:07
DYAN,87.0,2025-09-10 09:04:07
ECII,181.0,2025-09-10 09:04:07
EKAD,188.0,2025-09-10 09:04:07
ELSA,490.0,2025-09-10 09:04:08
ELTY,17.0,2025-09-10 09:04:08
EMDE,94.0,2025-09-10 09:04:08
EMTK,1240.0,2025-09-10 09:04:08
ENRG,605.0,2025-09-10 09:04:08
EPMT,2280.0,2025-09-10 09:04:08
ERAA,442.0,2025-09-10 09:04:09
ERTX,120.0,2025-09-10 09:04:09
ESSA,625.0,2025-09-10 09:04:09
ESTI,52.0,2025-09-10 09:04:09
ETWA,70.0,2025-09-10 09:04:09
EXCL,2590.0,2025-09-10 09:04:09
FAST,314.0,2025-09-10 09:04:10
FASW,5312.4970703125,2025-09-10 09:04:10
FISH,1035.0,2025-09-10 09:04:10
FMII,364.0,2025-09-10 09:04:10
FORU,1160.0,2025-09-10 09:04:10
FPNI,193.0,2025-09-10 09:04:10
GAMA,18.0,2025-09-10 09:04:11
GDST,107.0,2025-09-10 09:04:11
GDYR,1150.0,2025-09-10 09:04:11
GEMA,112.0,2025-09-10 09:04:11
GEMS,9000.0,2025-09-10 09:04:11
GGRM,8900.0,2025-09-10 09:04:11
GIAA,67.0,2025-09-10 09:04:12
GJTL,1010.0,2025-09-10 09:04:12
GLOB,57.0,2025-09-10 09:04:12
GMTD,2190.0,2025-09-10 09:04:12
GOLD,272.0,2025-09-10 09:04:12
GOLL,50.0,2025-09-10 09:04:12
GPRA,128.0,2025-09-10 09:04:12
GSMF,94.0,2025-09-10 09:04:12
GTBO,195.0,2025-09-10 09:04:13
GWSA,152.0,2025-09-10 09:04:13
GZCO,204.0,2025-09-10 09:04:13
HADE,39.0,2025-09-10 09:04:13
HDFA,123.0,2025-09-10 09:04:13
HERO,394.0,2025-09-10 09:04:13
HEXA,5425.0,2025-09-10 09:04:14
HITS,116.0,2025-09-10 09:04:14
HMSP,565.0,2025-09-10 09:04:14
HOME,50.0,2025-09-10 09:04:14
HOTL,50.0,2025-09-10 09:04:15
HRUM,1090.0,2025-09-10 09:04:15
IATA,62.0,2025-09-10 09:04:15
IBFN,27.0,2025-09-10 09:04:15
IBST,5575.0,2025-09-10 09:04:15
ICBP,9225.0,2025-09-10 09:04:15
ICON,47.0,2025-09-10 09:04:15
IGAR,510.0,2025-09-10 09:04:15
IIKP,50.0,2025-09-10 09:04:16
IKAI,26.0,2025-09-10 09:04:16
IKBI,498.0,2025-09-10 09:04:16
IMAS,1080.0,2025-09-10 09:04:16
IMJS,230.0,2025-09-10 09:04:16
IMPC,1380.0,2025-09-10 09:04:16
INAF,126.0,2025-09-10 09:04:16
INAI,155.0,2025-09-10 09:04:16
INCI,600.0,2025-09-10 09:04:17
INCO,3950.0,2025-09-10 09:04:17
INDF,7350.0,2025-09-10 09:04:17
INDR,2580.0,2025-09-10 09:04:17
INDS,220.0,2025-09-10 09:04:17
INDX,86.0,2025-09-10 09:04:18
INDY,1895.0,2025-09-10 09:04:18
INKP,7600.0,2025-09-10 09:04:18
INPC,163.0,2025-09-10 09:04:18
INPP,800.0,2025-09-10 09:04:18
INRU,735.0,2025-09-10 09:04:18
INTA,23.0,2025-09-10 09:04:18
INTD,199.0,2025-09-10 09:04:19
INTP,6950.0,2025-09-10 09:04:19
IPOL,138.0,2025-09-10 09:04:19
ISAT,1850.0,2025-09-10 09:04:19
ISSP,412.0,2025-09-10 09:04:19
ITMA,1095.0,2025-09-10 09:04:19
ITMG,22250.0,2025-09-10 09:04:19
JAWA,144.0,2025-09-10 09:04:20
JECC,1070.0,2025-09-10 09:04:20
JIHD,650.0,2025-09-10 09:04:20
JKON,83.0,2025-09-10 09:04:20
JPFA,1785.0,2025-09-10 09:04:20
JRPT,800.0,2025-09-10 09:04:20
JSMR,3380.0,2025-09-10 09:04:20
JSPT,3930.0,2025-09-10 09:04:21
JTPE,322.0,2025-09-10 09:04:21
KAEF,492.0,2025-09-10 09:04:21
KARW,625.0,2025-09-10 09:04:21
KBLI,374.0,2025-09-10 09:04:21
KBLM,378.0,2025-09-10 09:04:21
KBLV,230.0,2025-09-10 09:04:21
KBRI,50.0,2025-09-10 09:04:22
KDSI,460.0,2025-09-10 09:04:22
KIAS,21.0,2025-09-10 09:04:22
KICI,137.0,2025-09-10 09:04:22
KIJA,197.0,2025-09-10 09:04:22
KKGI,320.0,2025-09-10 09:04:22
KLBF,1140.0,2025-09-10 09:04:22
KOBX,138.0,2025-09-10 09:04:23
KOIN,73.0,2025-09-10 09:04:23
KONI,1950.0,2025-09-10 09:04:23
KOPI,334.0,2025-09-10 09:04:23
KPIG,196.0,2025-09-10 09:04:23
KRAS,294.0,2025-09-10 09:04:23
KREN,17.0,2025-09-10 09:04:23
LAPD,118.0,2025-09-10 09:04:23
LCGP,114.0,2025-09-10 09:04:24
LEAD,75.0,2025-09-10 09:04:24
LINK,2700.0,2025-09-10 09:04:24
LION,550.0,2025-09-10 09:04:24
LMAS,50.0,2025-09-10 09:04:24
LMPI,142.0,2025-09-10 09:04:24
LMSH,256.0,2025-09-10 09:04:24
LPCK,600.0,2025-09-10 09:04:24
LPGI,440.0,2025-09-10 09:04:25
LPIN,410.0,2025-09-10 09:04:25
LPKR,100.0,2025-09-10 09:04:25
LPLI,306.0,2025-09-10 09:04:25
LPPF,1560.0,2025-09-10 09:04:25
LPPS,78.0,2025-09-10 09:04:25
LRNA,169.0,2025-09-10 09:04:25
LSIP,1355.0,2025-09-10 09:04:26
LTLS,830.0,2025-09-10 09:04:26
MAGP,50.0,2025-09-10 09:04:26
MAIN,680.0,2025-09-10 09:04:26
MAPI,1120.0,2025-09-10 09:04:26
MASA,6200.0,2025-09-10 09:04:26
MAYA,226.0,2025-09-10 09:04:26
MBAP,1585.0,2025-09-10 09:04:27
MBSS,1560.0,2025-09-10 09:04:27
MBTO,123.0,2025-09-10 09:04:27
MCOR,75.0,2025-09-10 09:04:27
MDIA,41.0,2025-09-10 09:04:27
MDKA,2700.0,2025-09-10 09:04:27
MDLN,66.0,2025-09-10 09:04:27
MDRN,33.0,2025-09-10 09:04:28
MEDC,1230.0,2025-09-10 09:04:28
MEGA,3330.0,2025-09-10 09:04:28
MERK,2810.0,2025-09-10 09:04:28
META,238.0,2025-09-10 09:04:28
MFIN,985.0,2025-09-10 09:04:28
MFMI,1300.0,2025-09-10 09:04:29
MGNA,50.0,2025-09-10 09:04:29
MICE,488.0,2025-09-10 09:04:29
MIDI,452.0,2025-09-10 09:04:29
MIKA,2350.0,2025-09-10 09:04:29
MIRA,65.0,2025-09-10 09:04:29
MITI,362.0,2025-09-10 09:04:29
MKPI,24950.0,2025-09-10 09:04:30
MLBI,5800.0,2025-09-10 09:04:30
MLIA,350.0,2025-09-10 09:04:30
MLPL,136.0,2025-09-10 09:04:30
MLPT,72500.0,2025-09-10 09:04:30
MMLP,530.0,2025-09-10 09:04:30
MNCN,254.0,2025-09-10 09:04:30
MPMX,945.0,2025-09-10 09:04:30
MPPA,69.0,2025-09-10 09:04:31
MRAT,220.0,2025-09-10 09:04:31
MREI,945.0,2025-09-10 09:04:31
MSKY,94.0,2025-09-10 09:04:31
MTDL,605.0,2025-09-10 09:04:31
MTFN,14.0,2025-09-10 09:04:31
MTLA,436.0,2025-09-10 09:04:31
MTSM,500.0,2025-09-10 09:04:32
MYOH,1770.0,2025-09-10 09:04:32
MYOR,2120.0,2025-09-10 09:04:32
MYTX,36.0,2025-09-10 09:04:32
NELY,344.0,2025-09-10 09:04:32
NIKL,228.0,2025-09-10 09:04:32
NIRO,124.0,2025-09-10 09:04:32
NISP,1350.0,2025-09-10 09:04:33
NOBU,545.0,2025-09-10 09:04:33
NRCA,950.0,2025-09-10 09:04:33
OCAP,159.0,2025-09-10 09:04:33
OKAS,282.0,2025-09-10 09:04:33
OMRE,426.0,2025-09-10 09:04:33
PADI,74.0,2025-09-10 09:04:33
PALM,430.0,2025-09-10 09:04:33
PANR,725.0,2025-09-10 09:04:34
PANS,1370.0,2025-09-10 09:04:34
PBRX,46.0,2025-09-10 09:04:34
PDES,470.0,2025-09-10 09:04:34
PEGE,114.0,2025-09-10 09:04:34
PGAS,1725.0,2025-09-10 09:04:34
PGLI,183.0,2025-09-10 09:04:34
PICO,133.0,2025-09-10 09:04:35
PJAA,505.0,2025-09-10 09:04:35
PKPK,580.0,2025-09-10 09:04:35
PLAS,50.0,2025-09-10 09:04:35
PLIN,2510.0,2025-09-10 09:04:35
PNBN,1130.0,2025-09-10 09:04:35
PNBS,54.0,2025-09-10 09:04:35
PNIN,820.0,2025-09-10 09:04:35
PNLF,246.0,2025-09-10 09:04:36
PNSE,770.0,2025-09-10 09:04:36
POLY,29.0,2025-09-10 09:04:36
POOL,50.0,2025-09-10 09:04:36
PPRO,21.0,2025-09-10 09:04:36
PSAB,570.0,2025-09-10 09:04:36
PSDN,105.0,2025-09-10 09:04:36
PSKT,107.0,2025-09-10 09:04:37
PTBA,2400.0,2025-09-10 09:04:37
PTIS,408.0,2025-09-10 09:04:37
PTPP,350.0,2025-09-10 09:04:37
PTRO,3470.0,2025-09-10 09:04:37
PTSN,468.0,2025-09-10 09:04:37
PTSP,905.0,2025-09-10 09:04:37
PUDP,230.0,2025-09-10 09:04:37
PWON,366.0,2025-09-10 09:04:38
PYFA,490.0,2025-09-10 09:04:38
RAJA,2700.0,2025-09-10 09:04:38
RALS,386.0,2025-09-10 09:04:38
RANC,418.0,2025-09-10 09:04:38
RBMS,40.0,2025-09-10 09:04:38
RDTX,11875.0,2025-09-10 09:04:38
RELI,640.0,2025-09-10 09:04:39
RICY,71.0,2025-09-10 09:04:39
RIGS,785.0,2025-09-10 09:04:39
RIMO,50.0,2025-09-10 09:04:39
RODA,52.0,2025-09-10 09:04:39
ROTI,795.0,2025-09-10 09:04:39
RUIS,216.0,2025-09-10 09:04:39
SAFE,180.0,2025-09-10 09:04:39
SAME,306.0,2025-09-10 09:04:40
SCCO,2270.0,2025-09-10 09:04:40
SCMA,314.0,2025-09-10 09:04:40
SCPI,0.0,2025-09-10 09:04:40
SDMU,66.0,2025-09-10 09:04:40
SDPC,131.0,2025-09-10 09:04:40
SDRA,300.0,2025-09-10 09:04:40
SGRO,4520.0,2025-09-10 09:04:40
SHID,875.0,2025-09-10 09:04:41
SIDO,530.0,2025-09-10 09:04:41
SILO,2100.0,2025-09-10 09:04:41
SIMA,50.0,2025-09-10 09:04:41
SIMP,650.0,2025-09-10 09:04:41
SIPD,725.0,2025-09-10 09:04:41
SKBM,348.0,2025-09-10 09:04:41
SKLT,184.0,2025-09-10 09:04:41
SKYB,51.0,2025-09-10 09:04:42
SMAR,5275.0,2025-09-10 09:04:42
SMBR,290.0,2025-09-10 09:04:42
SMCB,775.0,2025-09-10 09:04:42
SMDM,805.0,2025-09-10 09:04:42
SMDR,324.0,2025-09-10 09:04:42
SMGR,2740.0,2025-09-10 09:04:42
SMMA,15600.0,2025-09-10 09:04:43
SMMT,1270.0,2025-09-10 09:04:43
SMRA,440.0,2025-09-10 09:04:43
SMRU,50.0,2025-09-10 09:04:43
SMSM,1915.0,2025-09-10 09:04:43
SOCI,190.0,2025-09-10 09:04:43
SONA,4140.0,2025-09-10 09:04:43
SPMA,280.0,2025-09-10 09:04:44
SQMI,43.0,2025-09-10 09:04:44
SRAJ,8450.0,2025-09-10 09:04:44
SRIL,146.0,2025-09-10 09:04:44
SRSN,72.0,2025-09-10 09:04:44
SRTG,2000.0,2025-09-10 09:04:44
SSIA,2140.0,2025-09-10 09:04:44
SSMS,1415.0,2025-09-10 09:04:45
SSTM,312.0,2025-09-10 09:04:45
STAR,56.0,2025-09-10 09:04:45
STTP,10100.0,2025-09-10 09:04:45
SUGI,50.0,2025-09-10 09:04:45
SULI,93.0,2025-09-10 09:04:45
SUPR,43850.0,2025-09-10 09:04:45
TALF,400.0,2025-09-10 09:04:45
TARA,39.0,2025-09-10 09:04:46
TAXI,16.0,2025-09-10 09:04:46
TBIG,1855.0,2025-09-10 09:04:46
TBLA,730.0,2025-09-10 09:04:46
TBMS,1005.0,2025-09-10 09:04:46
TCID,2410.0,2025-09-10 09:04:46
TELE,9.0,2025-09-10 09:04:46
TFCO,498.0,2025-09-10 09:04:46
TGKA,5700.0,2025-09-10 09:04:47
TIFA,394.0,2025-09-10 09:04:47
TINS,1105.0,2025-09-10 09:04:47
TIRA,1485.0,2025-09-10 09:04:47
TIRT,44.0,2025-09-10 09:04:47
TKIM,7350.0,2025-09-10 09:04:47
TLKM,3050.0,2025-09-10 09:04:47
TMAS,135.0,2025-09-10 09:04:48
TMPO,177.0,2025-09-10 09:04:48
TOBA,1270.0,2025-09-10 09:04:48
TOTL,770.0,2025-09-10 09:04:48
TOTO,258.0,2025-09-10 09:04:48
TOWR,590.0,2025-09-10 09:04:48
TPIA,7575.0,2025-09-10 09:04:49
TPMA,575.0,2025-09-10 09:04:49
TRAM,50.0,2025-09-10 09:04:49
TRIL,50.0,2025-09-10 09:04:49
TRIM,358.0,2025-09-10 09:04:49
TRIO,426.0,2025-09-10 09:04:49
TRIS,182.0,2025-09-10 09:04:49
TRST,496.0,2025-09-10 09:04:50
TRUS,474.0,2025-09-10 09:04:50
TSPC,2230.0,2025-09-10 09:04:50
ULTJ,1275.0,2025-09-10 09:04:50
UNIC,7900.0,2025-09-10 09:04:50
UNIT,316.0,2025-09-10 09:04:50
UNSP,163.0,2025-09-10 09:04:51
UNTR,27200.0,2025-09-10 09:04:51
UNVR,1655.0,2025-09-10 09:04:51
VICO,180.0,2025-09-10 09:04:51
VINS,122.0,2025-09-10 09:04:51
VIVA,34.0,2025-09-10 09:04:51
VOKS,240.0,2025-09-10 09:04:51
VRNA,86.0,2025-09-10 09:04:51
WAPO,193.0,2025-09-10 09:04:52
WEHA,114.0,2025-09-10 09:04:52
WICO,123.0,2025-09-10 09:04:52
WIIM,810.0,2025-09-10 09:04:52
WIKA,204.0,2025-09-10 09:04:52
WINS,402.0,2025-09-10 09:04:52
WOMF,338.0,2025-09-10 09:04:52
WSKT,202.0,2025-09-10 09:04:53
WTON,105.0,2025-09-10 09:04:53
YPAS,354.0,2025-09-10 09:04:53
YULE,2700.0,2025-09-10 09:04:53
ZBRA,50.0,2025-09-10 09:04:53
SHIP,4600.0,2025-09-10 09:04:53
CASA,1130.0,2025-09-10 09:04:53
DAYA,1000.0,2025-09-10 09:04:53
DPUM,68.0,2025-09-10 09:04:54
IDPR,244.0,2025-09-10 09:04:54
JGLE,15.0,2025-09-10 09:04:54
KINO,1095.0,2025-09-10 09:04:54
MARI,36.0,2025-09-10 09:04:54
MKNT,1.0,2025-09-10 09:04:55
MTRA,244.0,2025-09-10 09:04:55
OASA,250.0,2025-09-10 09:04:55
POWR,695.0,2025-09-10 09:04:55
INCF,38.0,2025-09-10 09:04:55
WSBP,39.0,2025-09-10 09:04:55
PBSA,860.0,2025-09-10 09:04:55
PRDA,2660.0,2025-09-10 09:04:56
BOGA,570.0,2025-09-10 09:04:56
BRIS,2480.0,2025-09-10 09:04:56
PORT,915.0,2025-09-10 09:04:56
CARS,136.0,2025-09-10 09:04:56
MINA,163.0,2025-09-10 09:04:56
CLEO,510.0,2025-09-10 09:04:56
TAMU,27.0,2025-09-10 09:04:56
CSIS,131.0,2025-09-10 09:04:57
TGRA,27.0,2025-09-10 09:04:57
FIRE,81.0,2025-09-10 09:04:57
TOPS,1.0,2025-09-10 09:04:57
KMTR,296.0,2025-09-10 09:04:57
ARMY,50.0,2025-09-10 09:04:57
MAPB,1680.0,2025-09-10 09:04:57
WOOD,360.0,2025-09-10 09:04:57
HRTA,855.0,2025-09-10 09:04:57
MABA,50.0,2025-09-10 09:04:58
HOKI,79.0,2025-09-10 09:04:58
MPOW,114.0,2025-09-10 09:04:58
MARK,620.0,2025-09-10 09:04:58
NASA,41.0,2025-09-10 09:04:58
MDKI,160.0,2025-09-10 09:04:58
BELL,61.0,2025-09-10 09:04:58
KIOS,82.0,2025-09-10 09:04:59
GMFI,58.0,2025-09-10 09:04:59
MTWI,378.0,2025-09-10 09:04:59
ZINC,26.0,2025-09-10 09:04:59
MCAS,775.0,2025-09-10 09:04:59
PPRE,100.0,2025-09-10 09:04:59
WEGE,73.0,2025-09-10 09:04:59
PSSI,346.0,2025-09-10 09:05:00
MORA,436.0,2025-09-10 09:05:00
DWGL,222.0,2025-09-10 09:05:00
PBID,484.0,2025-09-10 09:05:00
JMAS,148.0,2025-09-10 09:05:00
CAMP,216.0,2025-09-10 09:05:00
IPCM,290.0,2025-09-10 09:05:00
PCAR,41.0,2025-09-10 09:05:00
LCKM,210.0,2025-09-10 09:05:01
BOSS,50.0,2025-09-10 09:05:01
HELI,246.0,2025-09-10 09:05:01
JSKY,52.0,2025-09-10 09:05:01
INPS,115.0,2025-09-10 09:05:01
GHON,1615.0,2025-09-10 09:05:01
TDPM,119.0,2025-09-10 09:05:01
DFAM,76.0,2025-09-10 09:05:01
NICK,1320.0,2025-09-10 09:05:01
BTPS,1375.0,2025-09-10 09:05:02
SPTO,670.0,2025-09-10 09:05:02
PRIM,84.0,2025-09-10 09:05:02
HEAL,1695.0,2025-09-10 09:05:02
TRUK,228.0,2025-09-10 09:05:02
PZZA,216.0,2025-09-10 09:05:02
TUGU,960.0,2025-09-10 09:05:02
MSIN,605.0,2025-09-10 09:05:02
SWAT,16.0,2025-09-10 09:05:03
TNCA,161.0,2025-09-10 09:05:03
MAPA,585.0,2025-09-10 09:05:03
TCPI,5725.0,2025-09-10 09:05:03
IPCC,1110.0,2025-09-10 09:05:03
RISE,1100.0,2025-09-10 09:05:03
BPTR,94.0,2025-09-10 09:05:03
POLL,112.0,2025-09-10 09:05:04
NFCX,1750.0,2025-09-10 09:05:04
MGRO,715.0,2025-09-10 09:05:04
NUSA,50.0,2025-09-10 09:05:04
FILM,3890.0,2025-09-10 09:05:04
